Voltage,Current,Power,Power_Factor,Label
216.7073719496836,13.800524994417168,2804.3121678280504,0.9495905359606142,0
230.49963592591843,6.079413242465967,1400.8204195553974,0.9620906588820191,0
231.9760203342472,5.941847790943539,1359.2180395092,0.9717333979768606,0
208.44504681648849,21.562412437913128,3891.1758594505873,0.8567430993931702,1
228.41021951720106,4.252509832471686,939.8161776853275,0.9781385800527344,0
226.1999981822371,20.57532788266428,4435.093042592477,0.9726105323907461,0
231.29661750045577,2.5303653096523795,598.629130685765,0.9433992043397342,0
237.70694944986795,8.925411506158582,1932.8243013857916,0.9337088330670144,0
226.95132800380983,17.492553256582145,3570.229493932449,0.9233322467879407,0
233.36567782223628,5.465580568552103,1204.2179745077271,0.9110531505171837,0
226.4225169480987,14.228127004204506,2803.148253504523,0.8260524780747833,1
229.8894667495684,4.384267990824782,1044.1364671383521,0.960049766472442,0
228.1888288283341,2.8722769501313192,506.2273373693009,0.9374105007815149,0
228.12079883418687,6.4564512428540715,1527.0503383591727,1.0,0
230.11261242827206,5.542124910449305,1257.2346810290876,0.9651983259663671,0
227.70435814286222,5.562963042876726,1228.5456416057928,0.9703598319959793,0
229.94085568859455,5.461783991640804,1151.0817982269646,0.9470602914275655,0
229.44654714196227,4.222489715218599,1013.3283713843007,0.960675146919712,0
229.7781783686157,3.464587873799954,551.2580870843252,0.9043632315344691,1
239.08912185426064,8.433154491912806,1897.9915711820863,0.9628128835152564,0
229.68507280984647,9.782938510260347,2278.6549590802733,0.9581585003502857,0
233.89620461424536,13.13097717705091,2940.204354533948,0.9851370947992428,0
229.99989062517466,8.121565568475905,1907.9015483726969,0.9781129519501592,0
229.667830201072,4.0145179703722995,870.7182687854978,0.9490951207873054,0
227.72730321869068,3.452253356617875,752.3594296333123,0.9177396637284606,0
229.97484993260917,2.707018269558168,647.9387839904417,0.9482311046090179,0
227.95522703525816,8.914186917895085,1872.471633176511,0.9297436872431812,0
232.1351443960393,4.267870489240319,946.5240412059826,0.9356921285752164,0
230.78085746671147,8.464696207326632,1845.081099372297,0.9671834354534755,0
229.8017184653016,5.441165970392613,1215.4223288911303,0.9535057355786785,0
230.859728605008,9.527835622677612,2060.1308224216086,0.9330865379101176,0
225.72401834255604,5.397170563727082,1165.7668365850639,0.9563183720043569,0
237.33795884426908,11.444574345246174,2500.6576142461754,0.9195680631473465,0
232.80933056330207,3.8950250853649075,871.3635689808198,0.95096016976966,0
233.53360383723586,9.748274746359956,2372.205954715712,1.0,0
232.42244236612257,4.767537613479826,1087.2472675403053,0.9533514021160198,0
229.72503838992517,4.236815194234369,936.8318661645725,0.9058156076159284,0
233.26580436510844,5.696904678519125,1286.1198241901316,0.9525896155782069,0
227.7877849478858,5.225648190275424,1187.0954042615635,0.9368424516547013,0
229.88561753756798,20.835310726009048,4766.793979042826,0.9913755886594874,0
233.69089921329558,5.630874308998744,1232.7328009267037,0.9706689379569338,0
224.652856691046,3.789803337118093,881.2772142933239,0.9600499939225857,0
228.50399678794193,4.149127829763088,837.9029519816893,0.9368244461519551,0
233.83089793042427,3.998869567134884,845.6069280041072,0.9175721168775566,0
230.39728689843375,8.980050287611133,1932.6177476731366,0.9549026042706011,0
231.92447314600395,5.572699212861587,1249.9323539956242,0.9659452487683768,0
230.54444543826753,3.6635332064655253,929.1020436434292,0.9675098976652344,0
233.97289944964456,5.187517672721416,1122.815232432658,0.9661878645766185,0
234.4675836727442,11.003367890438684,2634.3633119688384,0.9917193538445688,0
233.88881614699181,3.5286172522935897,838.4475705702187,0.9565712623037502,0
224.6660635693396,3.805790263517821,798.1611080568583,0.9658789160726434,0
228.68632220821647,5.063854635510478,1000.1587896031392,0.9214146624065771,0
228.63746834808526,7.049112076291554,1580.0776392454018,0.9567944057640929,0
230.83072415555293,13.935420849314504,1885.2810664796534,0.5932936151728396,1
229.33096852998753,2.3617697916901284,491.21044676757043,0.9277103568746359,1
233.09844928355778,3.7080017435925354,819.6391902839163,0.9080972469067382,0
206.85076986862828,20.4060897408158,3661.1712006794,0.856920791083245,1
219.48344470556492,19.121790775068117,3069.5085762304725,0.7878545819559575,1
235.40694404130488,4.328516266872821,1019.2209396605755,0.9445040116901592,0
227.64656492363696,4.537370827434035,984.0969733876389,0.9791444615013191,0
233.31548441376324,4.184349795409925,950.5494436418155,0.9712992323115441,0
233.22603877830866,4.973186267315835,1071.9746971797374,0.9649328615503331,0
229.42047854415404,4.272702823466101,1009.8859029916887,0.9476133641850093,0
232.74507534250873,6.0137166120206,1262.8404846232888,0.9627746044405836,0
227.06397347553818,9.278028789459555,2042.550204397621,0.9519457280621897,0
228.00282315465813,3.072782122077271,688.6843778805506,0.9560763719120975,0
228.60811255792711,3.65519090403134,812.5551762043084,0.9464645167376843,0
225.80042923359986,14.239659535837575,3063.164199051393,0.9465559567084147,0
228.17719055870873,5.020509042610529,1104.2474727701194,0.9748657787449381,0
232.12707585703603,2.7200156785443346,562.6198353448011,0.950293347453712,0
230.06984114218486,3.9820051701365613,836.658461911033,0.924867054987419,0
227.9621280839148,4.825996947136214,1111.242130350938,0.9478200967857723,0
231.3524048139555,4.489435598039372,998.6695351490825,0.9406768908466693,0
233.56109630131988,9.57402590142146,2080.2343442973047,0.9342256099368104,0
222.23310031565472,3.8164772912266667,846.6585119169364,0.9459664394497778,0
227.58554405437565,4.522773836883113,970.5374749777483,0.9454335583132327,0
232.0446338518246,4.922051538646831,1025.1110581389523,0.9463667814562838,0
235.62133474574853,4.290823569772031,1051.9194455821357,0.9551510078144553,0
230.59203915269632,4.632187463158919,931.8978121229053,0.9103494684248961,1
231.16180961948376,3.323402066637473,774.8601999485109,0.897815026893116,0
235.32991982267137,5.330445592425012,1072.6754039446673,0.9337902346952982,0
229.33675123194737,8.453765476228476,1801.2204637897773,0.9317082768035804,0
233.48637540028153,14.55127761529599,2171.553703858845,0.633116030070953,1
234.9750465842427,12.788421352105429,2980.85813980129,0.9654894958985134,0
211.16294575162334,11.207108072731902,2105.420588834045,0.8490516920974158,1
230.5764194287386,9.819769080077988,2063.165330088283,0.922566135354111,0
228.43847432252292,6.2159419919852485,1394.860710480079,0.9559236910797693,0
228.39646046231582,6.132562830118199,1313.8591394987493,0.934658650891994,0
229.77342809396626,12.200991508476502,2682.943226885392,0.9554534324658857,0
232.22222392959398,4.95042010556914,1177.6652649712087,0.981934061820253,0
226.11437898087632,3.583487448002649,825.4299262340734,0.990439123071903,0
226.09720438675762,4.1456044787947715,871.3205310161125,0.9311432999979808,0
229.27746443031134,2.904776107585513,683.9087434074745,0.977264579502645,0
227.14358797522095,9.585469927353541,2055.7109861309177,0.925810310290207,0
230.53131386073596,5.256932066454495,1120.7457925544343,0.9398660580632124,0
230.82320152016229,3.4849086732970034,766.3296947558636,0.948239110616479,0
224.07956662669955,4.66695304218358,1035.5396647905516,0.9551451209405867,0
232.05966178365742,5.271082097790559,1152.0737847131436,0.9632576253733482,0
229.8385804926752,2.6104137072510607,627.4662130917767,0.9810496074757015,0
231.1462782608714,5.517300801445095,1242.870912836472,0.9355496651750571,0
233.67292654561848,15.935605601502882,3440.0824831836703,0.9394278007152451,0
235.70829841826966,4.301308837257079,947.4434049249606,0.9497317137729808,0
228.2582495976221,4.4286048280395764,980.3380804697179,0.9459617279943785,0
230.71088232574184,10.295617021101679,2261.8450237506627,0.9333559065637858,0
226.18313168188877,14.800888605766888,3268.862624036394,0.9757791728059769,0
231.84573717375886,4.009719411634896,968.0039837651964,0.9385739607115271,0
235.08101841491538,3.7590759406708805,846.6916941836514,0.9569855951895889,0
231.19267823887324,6.056877780023184,1357.7512991994054,0.9486291992734557,0
230.49854241816428,5.276644551116916,1150.6323659292298,0.9221955614969307,0
231.0852771597642,4.544411441675574,952.9981757606793,0.917486345850371,0
221.49814587650383,11.280209760410495,1875.733840836863,0.775198428178735,1
228.10956167163417,3.985148924697252,849.9749245040178,0.967052644534143,0
219.30050373411007,25.7737674261606,5310.886783531091,0.9367642707046322,0
231.2822318151258,2.4486025106468485,587.385828911149,0.9326998071397831,0
230.36603100565824,6.92802634945457,1623.015492217568,0.9726669598720658,0
229.4090856337365,4.694423223245409,1067.4154907357445,0.9575160798846085,0
229.72092239479434,8.870703242889094,1975.2818245330375,0.9591398177152397,0
235.07368296696865,5.556993644692042,1196.6747926324956,0.973280510242537,0
233.39188682949484,10.68578965418864,2307.142874823332,0.9466354400924987,0
236.47167356811914,4.518092077647009,1075.6262113468008,0.9529788559248257,0
229.1534647252588,11.914024876967831,2512.0359089037374,0.9379172342649676,0
230.88982705975778,10.40744000880691,2256.614753161901,0.9316404779077853,0
232.68329420043494,4.600348973417235,977.7026310254104,0.9557006948419872,0
228.88492359130464,5.780652888286312,1219.152964093025,0.9376733455858347,0
228.83445425896892,2.879834777657516,672.669127515338,0.9694386068688127,0
228.45290150827066,15.545083830623973,3443.2120922495624,0.9681129180660759,0
228.9771540608014,3.9107933674772415,927.6213984134184,0.9433752138224321,0
223.15359516026842,3.437058552208979,733.5631387899251,0.9747578840248471,0
230.49253354979072,4.968863633595995,1020.9430660811668,0.9433447966658198,0
226.99616430094918,10.01534572513265,1212.2905655889356,0.4987069935965082,1
221.51145838561538,4.3324097443586735,951.7221071473022,0.9658479007883146,0
230.95151143919554,11.724205190931041,2636.7221557013204,0.9646469615930104,0
231.66440226599727,5.360732309252494,1156.894403470295,0.9659571572924399,0
229.0365580109188,6.406726484322925,1317.7594017483375,0.9213298622203986,0
233.52032102095586,3.269453501741625,683.2089380133397,0.9588979179001976,0
230.60365226840113,4.218120735114256,937.11860603885,0.9331943713868573,0
226.10304981643242,4.3096071626092325,929.4762896200193,0.9579424403494852,0
228.8087647185849,10.746478649595723,2386.2953978907003,0.9759103214152229,0
228.99281337714442,4.8960915063573225,1022.4676564695977,0.9485624030332741,0
224.37375078797905,5.521805607491071,1076.564170338417,0.9118083446560619,0
228.54332224264988,11.888523760058005,2627.760656545844,0.9514388340497894,0
216.2738532522689,16.12898569563431,3060.320827050904,0.8496854355150905,1
235.6160956531935,11.30745001882797,2572.4039720308024,0.9578752565006599,0
236.510124653305,14.020292563863306,3285.7882624385634,0.9728143085980071,0
232.91899036625193,4.874155804156828,989.0703777213095,0.934527798998993,0
234.17091754605258,9.057074793084551,2156.74325796848,0.9721281263278231,0
229.93137738027937,3.912286139137533,929.9454397568718,0.9655762153705577,0
233.80665410576253,4.046406580623692,1012.1290453560154,0.980586613073834,0
229.32765598142433,6.025327539747276,1264.091999660279,0.9426574190903151,0
229.61960933331696,7.038196881844304,1494.0492971356384,0.9776185312760259,0
231.74905749497222,3.1427333366570616,691.0659422347959,0.9003855869862579,1
231.0956366070873,10.94128230612351,2338.4512622024868,0.9350169469026587,0
224.17801477270024,4.3150538782404695,949.2262159270755,0.9521488981548311,0
230.86556499784268,4.272948736333677,885.1645021095086,0.9200392241237629,0
233.48333503012154,4.18256397093788,982.8057284685646,0.9361587723427353,0
233.40599948810632,14.332059080491955,1601.1370789960415,0.48847193963995184,1
228.5812202670477,5.419896509511832,1110.802622300003,0.9374333833082089,0
228.38959326766442,5.8473870370462295,1256.9073753913954,0.9594361819850746,0
228.89614960912678,4.448108807430537,972.5228821232001,0.9254712447070094,0
233.97415936222757,6.199276902987024,1252.7466463433466,0.9511433751018079,0
229.73672272076212,3.725040187282099,815.0631765966727,0.9630977551962798,0
231.43209719413485,3.5275763491166785,779.691379731054,0.9386943044720183,0
231.62717005107453,4.458503788906475,997.2267268687744,0.9784658389684766,0
229.07769646156052,4.385231110445852,964.8071675147999,0.9474050876318643,0
222.29623919275323,24.095158910326898,4924.813931275189,0.9293021796262176,0
228.61284045225872,3.4251970650918655,730.8121326063854,0.9366568089986734,0
234.84133773553717,27.189850752416834,5899.394384054112,0.9453015145695804,0
234.8684369913007,4.384508886511774,922.231267431933,0.9396912141712808,0
225.39835184602225,2.938939365062581,677.3160005774278,0.9252374472220809,0
228.33668559669852,4.1424819161496504,869.7186948017452,0.9237502261932737,0
230.8113121091843,6.049261563167612,1323.5226321626633,0.9402201523288474,0
227.72473657762185,7.949658657656127,1775.9915124109627,0.9532558996109068,0
226.56661798197396,28.70003965067574,6326.243849442714,0.9709114233669263,0
230.1721769794114,2.410034653891613,543.3807913260742,0.9027054365380971,0
232.4009275475175,4.9370512745151744,1064.3812006493556,0.9385153694576598,0
230.02075487920192,3.6069923714313705,740.827856912396,0.9173913174734513,0
227.0989901696885,3.908676466240014,821.1954694368903,0.9398722877100699,0
233.6665765537736,3.8770905304024366,917.9378446688874,0.9620742648108839,0
232.4960048128969,2.9313931341169175,628.908887737271,0.9495959218247431,0
233.2701085324284,10.854810319234641,2336.807103815128,0.9488914670449107,0
231.15814114665773,10.29580906512717,2276.777015843412,0.9682371828971345,0
229.93231609347418,6.936393068877707,1513.319053442197,0.9332142312665502,0
232.9441673843794,4.9082581310725475,1074.654836780287,0.9224928241939895,0
232.24128795991012,10.361840966671227,2354.083211773852,0.9604631702259094,0
229.10937331995967,7.87162392300651,1769.6838280209429,0.9647334206072972,0
224.94478949328692,4.939787810261465,1076.2350778040404,0.9686486974190933,0
234.45042743931285,9.501436818147559,2121.714213388727,0.9255855980584348,0
228.73673804910098,4.657820789327458,983.7166931757238,0.949574718959757,0
226.9726968129354,11.990780874446138,2749.78400212061,0.9924431239402526,0
223.97704172481562,3.4523260256807613,762.8034387520028,0.9180192420583364,0
235.55599118796673,7.573139566501055,1614.4446389725183,0.9714722059049131,0
209.58800232805243,12.75957964940123,2072.9852880210697,0.8343489724238863,1
228.92674909104517,3.1994043878543623,818.9808098717399,0.9455091981273076,0
227.46594904963712,5.271958845939852,1090.8196644307936,0.938337770458271,0
236.69975958490306,3.7521639525311192,826.624583373511,0.9377949367971612,0
227.29883491879625,3.1747183044094496,673.076271028885,0.9769175000635543,0
231.42396328178728,9.961381216164176,2183.685650198685,0.9582332593387268,0
227.54180679774777,3.8575647932615387,816.5427089316051,0.9326990650103177,0
228.5017745696331,5.9223579055502364,1255.3514628164562,0.9348553035436115,0
233.95825080841152,4.35811577293537,922.2940514063312,0.9381836580252838,0
233.25398938863648,4.730767062619063,1088.5311168494256,0.9608736179775338,0
225.79296411275183,3.7246967475412482,919.0465025304252,0.9787114198632725,0
224.94563650785713,10.417501367455584,1249.6818036616955,0.5308566504105863,1
231.71794391292224,3.565503762742833,751.7793955219206,0.9160003575065303,0
232.65211727084713,3.435673973412719,776.5348008820536,0.9799608913514706,0
216.81932139264285,15.711752454633064,2870.8292954197955,0.8690782503970852,1
231.49346131240102,6.520916181490731,1464.8835345509053,0.9504158741535081,0
229.47473312487259,5.7801763588693404,1333.053190117907,0.9782822197459323,0
228.6901948640224,4.666140770501755,1120.5730288530365,0.9433254327220758,0
227.3461182948335,4.575383148494191,971.2524229130087,0.961228889217199,0
230.10679989247615,6.308587960651702,1409.1065067804993,0.9490969030989896,0
229.31804970782892,5.082101757562448,1077.465378287083,0.9518605232967126,0
230.68298519100472,4.924855421204599,1023.5442215568472,0.9342504939022449,0
227.26123314048667,4.85771781572747,1055.571392625436,0.9428013365703827,0
226.44102062525317,9.163473085384288,2024.634889437855,0.9757413635676234,0
226.79698572552687,4.401968616680609,864.2281771256949,0.9044042035407213,0
233.0154053427278,4.751483955573282,1012.2184122502699,0.8832819690106181,0
231.90355630644012,4.666042645651318,1073.2056573583984,0.9848862250484655,0
233.1145749953487,5.907950476722992,1217.5821306550977,0.953141631874977,0
232.4618331993825,3.493110722402216,758.3704393954886,0.9553141419720491,0
230.48077982503926,19.999374800709674,3518.405227855943,0.7921270975679426,1
227.21312150555642,5.201359488672051,1082.056383914072,0.9726259829040487,0
230.79617889934983,3.524573740080167,763.6624562903513,0.9522730037462771,0
233.95208793554426,11.551308207199895,2559.8966716516684,0.961649952558575,0
207.3638176935557,18.21232765404326,3689.9399993460584,0.9200571603402345,1
232.6751166605332,3.596881349544971,831.2510360717175,0.9592754300440304,0
233.03792073093038,11.739797979702368,2666.4284170715705,0.9666101037726698,0
230.46902400532878,8.833399696899436,1358.683393695762,0.6382819580882596,1
231.04010710942595,4.952964900315981,1094.421741645981,0.9565957245252059,0
227.58971724363877,3.9081742537025574,828.1557224296088,0.9578446135110913,0
224.62550062438558,4.53647588927484,1048.898151179983,0.9584317940027128,0
232.58522868642555,9.383378732489378,2169.220907930716,0.9764322167448803,0
231.94669656722905,11.545607571078115,2599.169636330067,0.9527013613002462,0
229.90696274765165,2.847460022720602,583.3349999640526,0.908521879900567,0
227.26004518781352,6.002495028367025,1288.0637735087914,0.9530438755960217,0
233.01725165264074,3.0995769706690566,728.421659509209,0.9571938420863408,0
234.56105187125237,5.173614885147131,1177.63444237698,0.9513178321720448,0
231.22969919512738,4.4421698708435775,881.4973763397899,0.9255122545328409,0
225.0265786230508,5.155872735716215,1042.2869847418829,0.946615726836689,0
227.6350792163408,8.573196988804975,1283.0679299112367,0.5994887851975369,1
228.06421722435306,3.695542562962836,823.6096390064538,0.9128167392561769,0
231.93643150888212,2.995793362948968,675.1132445479732,0.9742235393739889,0
228.14048057078253,7.055588533912152,1564.3233883851628,0.95494128650267,0
228.20758094538627,9.643724924594482,1311.8223560372794,0.5416744883808079,1
229.29726400559977,5.005179966460403,1141.700620700423,0.996584954063402,0
225.7189231888378,3.2317197982641614,638.2303577822116,0.9783395216338718,0
229.26808923132435,3.629408270522344,718.335667042988,0.9417315245872712,0
218.8992310945528,10.243703231336559,2116.9357149371185,0.9240816133027534,1
233.12196348884518,5.705071786603874,1303.0121482194706,0.9817595754465126,0
232.3279071214281,9.380713190616502,2153.3013678318803,0.9878145969718806,0
235.11455461192816,10.557641005124038,2528.769530798981,0.9875921158815828,0
233.3354248170913,2.7790793222256958,771.1034657068425,0.9643286040731479,0
230.36700366192332,1.6697982153014999,493.931771482319,0.8990440727460018,1
224.09416116541925,5.2913242969127765,1144.8443463632786,0.9897155909874613,0
229.12441553377394,4.130352150490628,961.3755518613139,0.9593045910616697,0
231.38413440062882,10.184855458529864,2323.7660498806713,0.9778925077642235,0
229.34209189629163,4.521497422999446,898.0021477848038,0.9064385661597378,0
226.92798997140935,4.264447670417545,958.6714498997918,0.9796886807688046,0
233.7415471495671,13.57526664840842,2744.606594640254,0.8563303299467494,1
234.17631800302874,10.294480657840824,1298.6278056782148,0.5393581395279935,1
220.3216835466968,17.76564622605415,3378.079238256403,0.8785379548437025,1
217.89290323073106,13.392546514932901,2429.0458629558107,0.8408719468705101,1
235.24264517366126,5.0590272642201155,1092.4837858779474,0.950760069563364,0
228.59255930039774,4.205397603625725,918.6625386735216,0.9312107351602803,0
228.87357985563096,2.973106062037511,760.0419715493126,0.9249123073750738,1
233.88842450180286,9.884260237234088,2127.5880724177023,0.9553709226330742,0
233.3847549046803,8.038734597062644,1729.9723183780873,0.9124249097805914,0
235.38240959609516,4.295210600339686,879.280114617665,0.9298458442965832,0
229.29518122250724,7.376473080256679,1613.3205356960023,0.9407455862517784,0
232.4963837318811,3.4840280176641576,736.0538527201936,0.9660789628394509,0
234.88457197332707,9.868589013482984,2294.8804789488304,0.9568245326538496,0
